ID_participant,ID_participant_long,sex.prolific,age,education_covariate,survey_eval_difficulty
5d1a7bb2339da6001a12b11a,trust_most_people_5d1a7bb2339da6001a12b11a,Female,68,5,2
5d1a7bb2339da6001a12b11a,vote_choice_2_5d1a7bb2339da6001a12b11a,Female,68,5,2
5d1c006ac2696c0019647572,children_5d1c006ac2696c0019647572,Female,59,4,3
5d1c006ac2696c0019647572,climate_evaluation_5d1c006ac2696c0019647572,Female,59,4,3
5d1c006ac2696c0019647572,education_university_5d1c006ac2696c0019647572,Female,59,4,3
5d1c006ac2696c0019647572,future_children_5d1c006ac2696c0019647572,Female,59,4,3
5d1c006ac2696c0019647572,life_satisfaction_5d1c006ac2696c0019647572,Female,59,4,3
5d1c006ac2696c0019647572,most_important_problem_5d1c006ac2696c0019647572,Female,59,4,3
5d1c006ac2696c0019647572,political_trust_washington_5d1c006ac2696c0019647572,Female,59,4,3
5d1c006ac2696c0019647572,president_5d1c006ac2696c0019647572,Female,59,4,3
5d1c006ac2696c0019647572,trust_most_people_5d1c006ac2696c0019647572,Female,59,4,3
5d1c006ac2696c0019647572,vote_choice_2_5d1c006ac2696c0019647572,Female,59,4,3
5d1e2045a37a4d001a1fc2cb,children_5d1e2045a37a4d001a1fc2cb,Male,23,4,3
5d1e2045a37a4d001a1fc2cb,climate_evaluation_5d1e2045a37a4d001a1fc2cb,Male,23,4,3
5d1e2045a37a4d001a1fc2cb,education_university_5d1e2045a37a4d001a1fc2cb,Male,23,4,3
5d1e2045a37a4d001a1fc2cb,future_children_5d1e2045a37a4d001a1fc2cb,Male,23,4,3
5d1e2045a37a4d001a1fc2cb,life_satisfaction_5d1e2045a37a4d001a1fc2cb,Male,23,4,3
5d1e2045a37a4d001a1fc2cb,most_important_problem_5d1e2045a37a4d001a1fc2cb,Male,23,4,3
5d1e2045a37a4d001a1fc2cb,political_trust_washington_5d1e2045a37a4d001a1fc2cb,Male,23,4,3
5d1e2045a37a4d001a1fc2cb,president_5d1e2045a37a4d001a1fc2cb,Male,23,4,3
5d1e2045a37a4d001a1fc2cb,trust_most_people_5d1e2045a37a4d001a1fc2cb,Male,23,4,3
5d1e2045a37a4d001a1fc2cb,vote_choice_2_5d1e2045a37a4d001a1fc2cb,Male,23,4,3
5d1e5ece2e9ac30016b522c5,children_5d1e5ece2e9ac30016b522c5,Female,35,5,4
5d1e5ece2e9ac30016b522c5,climate_evaluation_5d1e5ece2e9ac30016b522c5,Female,35,5,4
5d1e5ece2e9ac30016b522c5,education_university_5d1e5ece2e9ac30016b522c5,Female,35,5,4
5d1e5ece2e9ac30016b522c5,future_children_5d1e5ece2e9ac30016b522c5,Female,35,5,4
5d1e5ece2e9ac30016b522c5,life_satisfaction_5d1e5ece2e9ac30016b522c5,Female,35,5,4
5d1e5ece2e9ac30016b522c5,most_important_problem_5d1e5ece2e9ac30016b522c5,Female,35,5,4
5d1e5ece2e9ac30016b522c5,political_trust_washington_5d1e5ece2e9ac30016b522c5,Female,35,5,4
5d1e5ece2e9ac30016b522c5,president_5d1e5ece2e9ac30016b522c5,Female,35,5,4
5d1e5ece2e9ac30016b522c5,trust_most_people_5d1e5ece2e9ac30016b522c5,Female,35,5,4
5d1e5ece2e9ac30016b522c5,vote_choice_2_5d1e5ece2e9ac30016b522c5,Female,35,5,4
5d226b35d75330001c7a3d95,children_5d226b35d75330001c7a3d95,Male,39,5,4
5d226b35d75330001c7a3d95,climate_evaluation_5d226b35d75330001c7a3d95,Male,39,5,4
5d226b35d75330001c7a3d95,education_university_5d226b35d75330001c7a3d95,Male,39,5,4
5d226b35d75330001c7a3d95,future_children_5d226b35d75330001c7a3d95,Male,39,5,4
5d226b35d75330001c7a3d95,life_satisfaction_5d226b35d75330001c7a3d95,Male,39,5,4
5d226b35d75330001c7a3d95,most_important_problem_5d226b35d75330001c7a3d95,Male,39,5,4
5d226b35d75330001c7a3d95,political_trust_washington_5d226b35d75330001c7a3d95,Male,39,5,4
5d226b35d75330001c7a3d95,president_5d226b35d75330001c7a3d95,Male,39,5,4
5d226b35d75330001c7a3d95,trust_most_people_5d226b35d75330001c7a3d95,Male,39,5,4
5d226b35d75330001c7a3d95,vote_choice_2_5d226b35d75330001c7a3d95,Male,39,5,4
5d338bb02381b7001761694e,children_5d338bb02381b7001761694e,Male,51,6,3
5d338bb02381b7001761694e,climate_evaluation_5d338bb02381b7001761694e,Male,51,6,3
5d338bb02381b7001761694e,education_university_5d338bb02381b7001761694e,Male,51,6,3
5d338bb02381b7001761694e,future_children_5d338bb02381b7001761694e,Male,51,6,3
5d338bb02381b7001761694e,life_satisfaction_5d338bb02381b7001761694e,Male,51,6,3
5d338bb02381b7001761694e,most_important_problem_5d338bb02381b7001761694e,Male,51,6,3
5d338bb02381b7001761694e,political_trust_washington_5d338bb02381b7001761694e,Male,51,6,3
5d338bb02381b7001761694e,president_5d338bb02381b7001761694e,Male,51,6,3
5d338bb02381b7001761694e,trust_most_people_5d338bb02381b7001761694e,Male,51,6,3
5d338bb02381b7001761694e,vote_choice_2_5d338bb02381b7001761694e,Male,51,6,3
5d3d871e98775f001569addd,children_5d3d871e98775f001569addd,Female,63,5,2
5d3d871e98775f001569addd,climate_evaluation_5d3d871e98775f001569addd,Female,63,5,2
5d3d871e98775f001569addd,education_university_5d3d871e98775f001569addd,Female,63,5,2
5d3d871e98775f001569addd,future_children_5d3d871e98775f001569addd,Female,63,5,2
5d3d871e98775f001569addd,life_satisfaction_5d3d871e98775f001569addd,Female,63,5,2
5d3d871e98775f001569addd,most_important_problem_5d3d871e98775f001569addd,Female,63,5,2
5d3d871e98775f001569addd,political_trust_washington_5d3d871e98775f001569addd,Female,63,5,2
5d3d871e98775f001569addd,president_5d3d871e98775f001569addd,Female,63,5,2
5d3d871e98775f001569addd,trust_most_people_5d3d871e98775f001569addd,Female,63,5,2
5d3d871e98775f001569addd,vote_choice_2_5d3d871e98775f001569addd,Female,63,5,2
5d41df0ca7b5800001a0341a,children_5d41df0ca7b5800001a0341a,Female,61,3,3
5d41df0ca7b5800001a0341a,climate_evaluation_5d41df0ca7b5800001a0341a,Female,61,3,3
5d41df0ca7b5800001a0341a,education_university_5d41df0ca7b5800001a0341a,Female,61,3,3
5d41df0ca7b5800001a0341a,future_children_5d41df0ca7b5800001a0341a,Female,61,3,3
5d41df0ca7b5800001a0341a,life_satisfaction_5d41df0ca7b5800001a0341a,Female,61,3,3
5d41df0ca7b5800001a0341a,most_important_problem_5d41df0ca7b5800001a0341a,Female,61,3,3
5d41df0ca7b5800001a0341a,political_trust_washington_5d41df0ca7b5800001a0341a,Female,61,3,3
5d41df0ca7b5800001a0341a,president_5d41df0ca7b5800001a0341a,Female,61,3,3
5d41df0ca7b5800001a0341a,trust_most_people_5d41df0ca7b5800001a0341a,Female,61,3,3
5d41df0ca7b5800001a0341a,vote_choice_2_5d41df0ca7b5800001a0341a,Female,61,3,3
5d41e832b0ca7200169d857e,children_5d41e832b0ca7200169d857e,Male,84,6,2
5d41e832b0ca7200169d857e,climate_evaluation_5d41e832b0ca7200169d857e,Male,84,6,2
5d41e832b0ca7200169d857e,education_university_5d41e832b0ca7200169d857e,Male,84,6,2
5d41e832b0ca7200169d857e,future_children_5d41e832b0ca7200169d857e,Male,84,6,2
5d41e832b0ca7200169d857e,life_satisfaction_5d41e832b0ca7200169d857e,Male,84,6,2
5d41e832b0ca7200169d857e,most_important_problem_5d41e832b0ca7200169d857e,Male,84,6,2
5d41e832b0ca7200169d857e,political_trust_washington_5d41e832b0ca7200169d857e,Male,84,6,2
5d41e832b0ca7200169d857e,president_5d41e832b0ca7200169d857e,Male,84,6,2
5d41e832b0ca7200169d857e,trust_most_people_5d41e832b0ca7200169d857e,Male,84,6,2
5d41e832b0ca7200169d857e,vote_choice_2_5d41e832b0ca7200169d857e,Male,84,6,2
5d463e632f66d00016120742,children_5d463e632f66d00016120742,Male,24,6,4
5d463e632f66d00016120742,climate_evaluation_5d463e632f66d00016120742,Male,24,6,4
5d463e632f66d00016120742,education_university_5d463e632f66d00016120742,Male,24,6,4
5d463e632f66d00016120742,future_children_5d463e632f66d00016120742,Male,24,6,4
5d463e632f66d00016120742,life_satisfaction_5d463e632f66d00016120742,Male,24,6,4
5d463e632f66d00016120742,most_important_problem_5d463e632f66d00016120742,Male,24,6,4
5d463e632f66d00016120742,political_trust_washington_5d463e632f66d00016120742,Male,24,6,4
5d463e632f66d00016120742,president_5d463e632f66d00016120742,Male,24,6,4
5d463e632f66d00016120742,trust_most_people_5d463e632f66d00016120742,Male,24,6,4
5d463e632f66d00016120742,vote_choice_2_5d463e632f66d00016120742,Male,24,6,4
5d49fbb01da04c001a407042,children_5d49fbb01da04c001a407042,Female,25,4,3
5d49fbb01da04c001a407042,climate_evaluation_5d49fbb01da04c001a407042,Female,25,4,3
5d49fbb01da04c001a407042,education_university_5d49fbb01da04c001a407042,Female,25,4,3
5d49fbb01da04c001a407042,future_children_5d49fbb01da04c001a407042,Female,25,4,3
5d49fbb01da04c001a407042,life_satisfaction_5d49fbb01da04c001a407042,Female,25,4,3
5d49fbb01da04c001a407042,most_important_problem_5d49fbb01da04c001a407042,Female,25,4,3
5d49fbb01da04c001a407042,political_trust_washington_5d49fbb01da04c001a407042,Female,25,4,3
5d49fbb01da04c001a407042,president_5d49fbb01da04c001a407042,Female,25,4,3
5d49fbb01da04c001a407042,trust_most_people_5d49fbb01da04c001a407042,Female,25,4,3
5d49fbb01da04c001a407042,vote_choice_2_5d49fbb01da04c001a407042,Female,25,4,3
5d4bed118cbe900016c1f6d0,children_5d4bed118cbe900016c1f6d0,Male,31,5,4
5d4bed118cbe900016c1f6d0,climate_evaluation_5d4bed118cbe900016c1f6d0,Male,31,5,4
5d4bed118cbe900016c1f6d0,education_university_5d4bed118cbe900016c1f6d0,Male,31,5,4
5d4bed118cbe900016c1f6d0,future_children_5d4bed118cbe900016c1f6d0,Male,31,5,4
5d4bed118cbe900016c1f6d0,life_satisfaction_5d4bed118cbe900016c1f6d0,Male,31,5,4
5d4bed118cbe900016c1f6d0,most_important_problem_5d4bed118cbe900016c1f6d0,Male,31,5,4
5d4bed118cbe900016c1f6d0,political_trust_washington_5d4bed118cbe900016c1f6d0,Male,31,5,4
5d4bed118cbe900016c1f6d0,president_5d4bed118cbe900016c1f6d0,Male,31,5,4
5d4bed118cbe900016c1f6d0,trust_most_people_5d4bed118cbe900016c1f6d0,Male,31,5,4
5d4bed118cbe900016c1f6d0,vote_choice_2_5d4bed118cbe900016c1f6d0,Male,31,5,4
5d5386947c361100172cd0af,children_5d5386947c361100172cd0af,Male,35,4,1
5d5386947c361100172cd0af,climate_evaluation_5d5386947c361100172cd0af,Male,35,4,1
5d5386947c361100172cd0af,education_university_5d5386947c361100172cd0af,Male,35,4,1
5d5386947c361100172cd0af,future_children_5d5386947c361100172cd0af,Male,35,4,1
5d5386947c361100172cd0af,life_satisfaction_5d5386947c361100172cd0af,Male,35,4,1
5d5386947c361100172cd0af,most_important_problem_5d5386947c361100172cd0af,Male,35,4,1
5d5386947c361100172cd0af,political_trust_washington_5d5386947c361100172cd0af,Male,35,4,1
5d5386947c361100172cd0af,president_5d5386947c361100172cd0af,Male,35,4,1
5d5386947c361100172cd0af,trust_most_people_5d5386947c361100172cd0af,Male,35,4,1
5d5386947c361100172cd0af,vote_choice_2_5d5386947c361100172cd0af,Male,35,4,1
5d55999d80efe000014edc36,children_5d55999d80efe000014edc36,Female,52,5,4
5d55999d80efe000014edc36,climate_evaluation_5d55999d80efe000014edc36,Female,52,5,4
5d55999d80efe000014edc36,education_university_5d55999d80efe000014edc36,Female,52,5,4
5d55999d80efe000014edc36,future_children_5d55999d80efe000014edc36,Female,52,5,4
5d55999d80efe000014edc36,life_satisfaction_5d55999d80efe000014edc36,Female,52,5,4
5d55999d80efe000014edc36,most_important_problem_5d55999d80efe000014edc36,Female,52,5,4
5d55999d80efe000014edc36,political_trust_washington_5d55999d80efe000014edc36,Female,52,5,4
5d55999d80efe000014edc36,president_5d55999d80efe000014edc36,Female,52,5,4
5d55999d80efe000014edc36,trust_most_people_5d55999d80efe000014edc36,Female,52,5,4
5d55999d80efe000014edc36,vote_choice_2_5d55999d80efe000014edc36,Female,52,5,4
5d5b402f0ffa48001b458c28,children_5d5b402f0ffa48001b458c28,Female,34,5,3
5d5b402f0ffa48001b458c28,climate_evaluation_5d5b402f0ffa48001b458c28,Female,34,5,3
5d5b402f0ffa48001b458c28,education_university_5d5b402f0ffa48001b458c28,Female,34,5,3
5d5b402f0ffa48001b458c28,future_children_5d5b402f0ffa48001b458c28,Female,34,5,3
5d5b402f0ffa48001b458c28,life_satisfaction_5d5b402f0ffa48001b458c28,Female,34,5,3
5d5b402f0ffa48001b458c28,most_important_problem_5d5b402f0ffa48001b458c28,Female,34,5,3
5d5b402f0ffa48001b458c28,political_trust_washington_5d5b402f0ffa48001b458c28,Female,34,5,3
5d5b402f0ffa48001b458c28,president_5d5b402f0ffa48001b458c28,Female,34,5,3
5d5b402f0ffa48001b458c28,trust_most_people_5d5b402f0ffa48001b458c28,Female,34,5,3
5d5b402f0ffa48001b458c28,vote_choice_2_5d5b402f0ffa48001b458c28,Female,34,5,3
5d6691bf6c7981001a7fdbd6,children_5d6691bf6c7981001a7fdbd6,Female,38,4,3
5d6691bf6c7981001a7fdbd6,climate_evaluation_5d6691bf6c7981001a7fdbd6,Female,38,4,3
5d6691bf6c7981001a7fdbd6,education_university_5d6691bf6c7981001a7fdbd6,Female,38,4,3
5d6691bf6c7981001a7fdbd6,future_children_5d6691bf6c7981001a7fdbd6,Female,38,4,3
5d6691bf6c7981001a7fdbd6,life_satisfaction_5d6691bf6c7981001a7fdbd6,Female,38,4,3
5d6691bf6c7981001a7fdbd6,most_important_problem_5d6691bf6c7981001a7fdbd6,Female,38,4,3
5d6691bf6c7981001a7fdbd6,political_trust_washington_5d6691bf6c7981001a7fdbd6,Female,38,4,3
5d6691bf6c7981001a7fdbd6,president_5d6691bf6c7981001a7fdbd6,Female,38,4,3
5d6691bf6c7981001a7fdbd6,trust_most_people_5d6691bf6c7981001a7fdbd6,Female,38,4,3
5d6691bf6c7981001a7fdbd6,vote_choice_2_5d6691bf6c7981001a7fdbd6,Female,38,4,3
5d67096e6c4d1700163102e5,children_5d67096e6c4d1700163102e5,Male,21,3,3
5d67096e6c4d1700163102e5,climate_evaluation_5d67096e6c4d1700163102e5,Male,21,3,3
5d67096e6c4d1700163102e5,education_university_5d67096e6c4d1700163102e5,Male,21,3,3
5d67096e6c4d1700163102e5,future_children_5d67096e6c4d1700163102e5,Male,21,3,3
5d67096e6c4d1700163102e5,life_satisfaction_5d67096e6c4d1700163102e5,Male,21,3,3
5d67096e6c4d1700163102e5,most_important_problem_5d67096e6c4d1700163102e5,Male,21,3,3
5d67096e6c4d1700163102e5,political_trust_washington_5d67096e6c4d1700163102e5,Male,21,3,3
5d67096e6c4d1700163102e5,president_5d67096e6c4d1700163102e5,Male,21,3,3
5d67096e6c4d1700163102e5,trust_most_people_5d67096e6c4d1700163102e5,Male,21,3,3
5d67096e6c4d1700163102e5,vote_choice_2_5d67096e6c4d1700163102e5,Male,21,3,3
5d74001d391b6600175f433b,children_5d74001d391b6600175f433b,Female,34,5,3
5d74001d391b6600175f433b,climate_evaluation_5d74001d391b6600175f433b,Female,34,5,3
5d74001d391b6600175f433b,education_university_5d74001d391b6600175f433b,Female,34,5,3
5d74001d391b6600175f433b,future_children_5d74001d391b6600175f433b,Female,34,5,3
5d74001d391b6600175f433b,life_satisfaction_5d74001d391b6600175f433b,Female,34,5,3
5d74001d391b6600175f433b,most_important_problem_5d74001d391b6600175f433b,Female,34,5,3
5d74001d391b6600175f433b,political_trust_washington_5d74001d391b6600175f433b,Female,34,5,3
5d74001d391b6600175f433b,president_5d74001d391b6600175f433b,Female,34,5,3
5d74001d391b6600175f433b,trust_most_people_5d74001d391b6600175f433b,Female,34,5,3
5d74001d391b6600175f433b,vote_choice_2_5d74001d391b6600175f433b,Female,34,5,3
5d761f6d05a71e00015a8528,children_5d761f6d05a71e00015a8528,Female,59,2,3
5d761f6d05a71e00015a8528,climate_evaluation_5d761f6d05a71e00015a8528,Female,59,2,3
5d761f6d05a71e00015a8528,education_university_5d761f6d05a71e00015a8528,Female,59,2,3
5d761f6d05a71e00015a8528,future_children_5d761f6d05a71e00015a8528,Female,59,2,3
5d761f6d05a71e00015a8528,life_satisfaction_5d761f6d05a71e00015a8528,Female,59,2,3
5d761f6d05a71e00015a8528,most_important_problem_5d761f6d05a71e00015a8528,Female,59,2,3
5d761f6d05a71e00015a8528,political_trust_washington_5d761f6d05a71e00015a8528,Female,59,2,3
5d761f6d05a71e00015a8528,president_5d761f6d05a71e00015a8528,Female,59,2,3
5d761f6d05a71e00015a8528,trust_most_people_5d761f6d05a71e00015a8528,Female,59,2,3
5d761f6d05a71e00015a8528,vote_choice_2_5d761f6d05a71e00015a8528,Female,59,2,3
5d863f244d401800016ece02,children_5d863f244d401800016ece02,Male,27,3,4
5d863f244d401800016ece02,climate_evaluation_5d863f244d401800016ece02,Male,27,3,4
5d863f244d401800016ece02,education_university_5d863f244d401800016ece02,Male,27,3,4
5d863f244d401800016ece02,future_children_5d863f244d401800016ece02,Male,27,3,4
5d863f244d401800016ece02,life_satisfaction_5d863f244d401800016ece02,Male,27,3,4
5d863f244d401800016ece02,most_important_problem_5d863f244d401800016ece02,Male,27,3,4
5d863f244d401800016ece02,political_trust_washington_5d863f244d401800016ece02,Male,27,3,4
5d863f244d401800016ece02,president_5d863f244d401800016ece02,Male,27,3,4
5d863f244d401800016ece02,trust_most_people_5d863f244d401800016ece02,Male,27,3,4
5d863f244d401800016ece02,vote_choice_2_5d863f244d401800016ece02,Male,27,3,4
5d89a31c43734d0001b6a706,children_5d89a31c43734d0001b6a706,Female,37,3,4
5d89a31c43734d0001b6a706,climate_evaluation_5d89a31c43734d0001b6a706,Female,37,3,4
5d89a31c43734d0001b6a706,education_university_5d89a31c43734d0001b6a706,Female,37,3,4
5d89a31c43734d0001b6a706,future_children_5d89a31c43734d0001b6a706,Female,37,3,4
5d89a31c43734d0001b6a706,life_satisfaction_5d89a31c43734d0001b6a706,Female,37,3,4
5d89a31c43734d0001b6a706,most_important_problem_5d89a31c43734d0001b6a706,Female,37,3,4
5d89a31c43734d0001b6a706,political_trust_washington_5d89a31c43734d0001b6a706,Female,37,3,4
5d89a31c43734d0001b6a706,president_5d89a31c43734d0001b6a706,Female,37,3,4
5d89a31c43734d0001b6a706,trust_most_people_5d89a31c43734d0001b6a706,Female,37,3,4
5d89a31c43734d0001b6a706,vote_choice_2_5d89a31c43734d0001b6a706,Female,37,3,4
5d9d2e421af9ed0011c31894,children_5d9d2e421af9ed0011c31894,Female,50,7,1
5d9d2e421af9ed0011c31894,climate_evaluation_5d9d2e421af9ed0011c31894,Female,50,7,1
5d9d2e421af9ed0011c31894,education_university_5d9d2e421af9ed0011c31894,Female,50,7,1
5d9d2e421af9ed0011c31894,future_children_5d9d2e421af9ed0011c31894,Female,50,7,1
5d9d2e421af9ed0011c31894,life_satisfaction_5d9d2e421af9ed0011c31894,Female,50,7,1
5d9d2e421af9ed0011c31894,most_important_problem_5d9d2e421af9ed0011c31894,Female,50,7,1
5d9d2e421af9ed0011c31894,political_trust_washington_5d9d2e421af9ed0011c31894,Female,50,7,1
5d9d2e421af9ed0011c31894,president_5d9d2e421af9ed0011c31894,Female,50,7,1
5d9d2e421af9ed0011c31894,trust_most_people_5d9d2e421af9ed0011c31894,Female,50,7,1
5d9d2e421af9ed0011c31894,vote_choice_2_5d9d2e421af9ed0011c31894,Female,50,7,1
5da4e44b89b88f0011b3221b,children_5da4e44b89b88f0011b3221b,Female,48,4,4
5da4e44b89b88f0011b3221b,climate_evaluation_5da4e44b89b88f0011b3221b,Female,48,4,4
5da4e44b89b88f0011b3221b,education_university_5da4e44b89b88f0011b3221b,Female,48,4,4
5da4e44b89b88f0011b3221b,future_children_5da4e44b89b88f0011b3221b,Female,48,4,4
5da4e44b89b88f0011b3221b,life_satisfaction_5da4e44b89b88f0011b3221b,Female,48,4,4
5da4e44b89b88f0011b3221b,most_important_problem_5da4e44b89b88f0011b3221b,Female,48,4,4
5da4e44b89b88f0011b3221b,political_trust_washington_5da4e44b89b88f0011b3221b,Female,48,4,4
5da4e44b89b88f0011b3221b,president_5da4e44b89b88f0011b3221b,Female,48,4,4
5da4e44b89b88f0011b3221b,trust_most_people_5da4e44b89b88f0011b3221b,Female,48,4,4
5da4e44b89b88f0011b3221b,vote_choice_2_5da4e44b89b88f0011b3221b,Female,48,4,4
5da6139c002c29001335b5a2,children_5da6139c002c29001335b5a2,Male,28,5,4
5da6139c002c29001335b5a2,climate_evaluation_5da6139c002c29001335b5a2,Male,28,5,4
5da6139c002c29001335b5a2,education_university_5da6139c002c29001335b5a2,Male,28,5,4
5da6139c002c29001335b5a2,future_children_5da6139c002c29001335b5a2,Male,28,5,4
5da6139c002c29001335b5a2,life_satisfaction_5da6139c002c29001335b5a2,Male,28,5,4
5da6139c002c29001335b5a2,most_important_problem_5da6139c002c29001335b5a2,Male,28,5,4
5da6139c002c29001335b5a2,political_trust_washington_5da6139c002c29001335b5a2,Male,28,5,4
5da6139c002c29001335b5a2,president_5da6139c002c29001335b5a2,Male,28,5,4
5da6139c002c29001335b5a2,trust_most_people_5da6139c002c29001335b5a2,Male,28,5,4
5da6139c002c29001335b5a2,vote_choice_2_5da6139c002c29001335b5a2,Male,28,5,4
5db6f5c8c5ffeb000ac7cfb2,children_5db6f5c8c5ffeb000ac7cfb2,Female,46,5,2
5db6f5c8c5ffeb000ac7cfb2,climate_evaluation_5db6f5c8c5ffeb000ac7cfb2,Female,46,5,2
5db6f5c8c5ffeb000ac7cfb2,education_university_5db6f5c8c5ffeb000ac7cfb2,Female,46,5,2
5db6f5c8c5ffeb000ac7cfb2,future_children_5db6f5c8c5ffeb000ac7cfb2,Female,46,5,2
5db6f5c8c5ffeb000ac7cfb2,life_satisfaction_5db6f5c8c5ffeb000ac7cfb2,Female,46,5,2
5db6f5c8c5ffeb000ac7cfb2,most_important_problem_5db6f5c8c5ffeb000ac7cfb2,Female,46,5,2
5db6f5c8c5ffeb000ac7cfb2,political_trust_washington_5db6f5c8c5ffeb000ac7cfb2,Female,46,5,2
5db6f5c8c5ffeb000ac7cfb2,president_5db6f5c8c5ffeb000ac7cfb2,Female,46,5,2
5db6f5c8c5ffeb000ac7cfb2,trust_most_people_5db6f5c8c5ffeb000ac7cfb2,Female,46,5,2
5db6f5c8c5ffeb000ac7cfb2,vote_choice_2_5db6f5c8c5ffeb000ac7cfb2,Female,46,5,2
5db896c80f6ebd000d5d8487,children_5db896c80f6ebd000d5d8487,Female,51,2,4
5db896c80f6ebd000d5d8487,climate_evaluation_5db896c80f6ebd000d5d8487,Female,51,2,4
5db896c80f6ebd000d5d8487,education_university_5db896c80f6ebd000d5d8487,Female,51,2,4
5db896c80f6ebd000d5d8487,future_children_5db896c80f6ebd000d5d8487,Female,51,2,4
5db896c80f6ebd000d5d8487,life_satisfaction_5db896c80f6ebd000d5d8487,Female,51,2,4
5db896c80f6ebd000d5d8487,most_important_problem_5db896c80f6ebd000d5d8487,Female,51,2,4
5db896c80f6ebd000d5d8487,political_trust_washington_5db896c80f6ebd000d5d8487,Female,51,2,4
5db896c80f6ebd000d5d8487,president_5db896c80f6ebd000d5d8487,Female,51,2,4
5db896c80f6ebd000d5d8487,trust_most_people_5db896c80f6ebd000d5d8487,Female,51,2,4
5db896c80f6ebd000d5d8487,vote_choice_2_5db896c80f6ebd000d5d8487,Female,51,2,4
5dbc46b70338051eb7999760,children_5dbc46b70338051eb7999760,Female,45,5,3
5dbc46b70338051eb7999760,climate_evaluation_5dbc46b70338051eb7999760,Female,45,5,3
5dbc46b70338051eb7999760,education_university_5dbc46b70338051eb7999760,Female,45,5,3
5dbc46b70338051eb7999760,future_children_5dbc46b70338051eb7999760,Female,45,5,3
5dbc46b70338051eb7999760,life_satisfaction_5dbc46b70338051eb7999760,Female,45,5,3
5dbc46b70338051eb7999760,most_important_problem_5dbc46b70338051eb7999760,Female,45,5,3
5dbc46b70338051eb7999760,political_trust_washington_5dbc46b70338051eb7999760,Female,45,5,3
5dbc46b70338051eb7999760,president_5dbc46b70338051eb7999760,Female,45,5,3
5dbc46b70338051eb7999760,trust_most_people_5dbc46b70338051eb7999760,Female,45,5,3
5dbc46b70338051eb7999760,vote_choice_2_5dbc46b70338051eb7999760,Female,45,5,3
5dc1a56a648927000be0fca7,children_5dc1a56a648927000be0fca7,Female,58,4,4
5dc1a56a648927000be0fca7,climate_evaluation_5dc1a56a648927000be0fca7,Female,58,4,4
5dc1a56a648927000be0fca7,education_university_5dc1a56a648927000be0fca7,Female,58,4,4
5dc1a56a648927000be0fca7,future_children_5dc1a56a648927000be0fca7,Female,58,4,4
5dc1a56a648927000be0fca7,life_satisfaction_5dc1a56a648927000be0fca7,Female,58,4,4
5dc1a56a648927000be0fca7,most_important_problem_5dc1a56a648927000be0fca7,Female,58,4,4
5dc1a56a648927000be0fca7,political_trust_washington_5dc1a56a648927000be0fca7,Female,58,4,4
5dc1a56a648927000be0fca7,president_5dc1a56a648927000be0fca7,Female,58,4,4
5dc1a56a648927000be0fca7,trust_most_people_5dc1a56a648927000be0fca7,Female,58,4,4
5dc1a56a648927000be0fca7,vote_choice_2_5dc1a56a648927000be0fca7,Female,58,4,4
5dcc5fee28e3148e8009491e,children_5dcc5fee28e3148e8009491e,Male,24,3,4
5dcc5fee28e3148e8009491e,climate_evaluation_5dcc5fee28e3148e8009491e,Male,24,3,4
5dcc5fee28e3148e8009491e,education_university_5dcc5fee28e3148e8009491e,Male,24,3,4
5dcc5fee28e3148e8009491e,future_children_5dcc5fee28e3148e8009491e,Male,24,3,4
5dcc5fee28e3148e8009491e,life_satisfaction_5dcc5fee28e3148e8009491e,Male,24,3,4
5dcc5fee28e3148e8009491e,most_important_problem_5dcc5fee28e3148e8009491e,Male,24,3,4
5dcc5fee28e3148e8009491e,political_trust_washington_5dcc5fee28e3148e8009491e,Male,24,3,4
5dcc5fee28e3148e8009491e,president_5dcc5fee28e3148e8009491e,Male,24,3,4
5dcc5fee28e3148e8009491e,trust_most_people_5dcc5fee28e3148e8009491e,Male,24,3,4
5dcc5fee28e3148e8009491e,vote_choice_2_5dcc5fee28e3148e8009491e,Male,24,3,4
5dcdb60be64aaa07c14065cc,children_5dcdb60be64aaa07c14065cc,Female,36,3,3
5dcdb60be64aaa07c14065cc,climate_evaluation_5dcdb60be64aaa07c14065cc,Female,36,3,3
5dcdb60be64aaa07c14065cc,education_university_5dcdb60be64aaa07c14065cc,Female,36,3,3
5dcdb60be64aaa07c14065cc,future_children_5dcdb60be64aaa07c14065cc,Female,36,3,3
5dcdb60be64aaa07c14065cc,life_satisfaction_5dcdb60be64aaa07c14065cc,Female,36,3,3
5dcdb60be64aaa07c14065cc,most_important_problem_5dcdb60be64aaa07c14065cc,Female,36,3,3
5dcdb60be64aaa07c14065cc,political_trust_washington_5dcdb60be64aaa07c14065cc,Female,36,3,3
5dcdb60be64aaa07c14065cc,president_5dcdb60be64aaa07c14065cc,Female,36,3,3
5dcdb60be64aaa07c14065cc,trust_most_people_5dcdb60be64aaa07c14065cc,Female,36,3,3
5dcdb60be64aaa07c14065cc,vote_choice_2_5dcdb60be64aaa07c14065cc,Female,36,3,3
5dce92ac94dba8102c325b02,children_5dce92ac94dba8102c325b02,Female,63,5,4
5dce92ac94dba8102c325b02,climate_evaluation_5dce92ac94dba8102c325b02,Female,63,5,4
5dce92ac94dba8102c325b02,education_university_5dce92ac94dba8102c325b02,Female,63,5,4
